-227.1337764468353	-172.61453905823657	-21.810344065754
-206.8710588822265	-192.78207257277012	-39.198411393540354
-227.15428652882625	-172.7225725225538	11.799094989020631
-242.0669774026179	-147.4794099130837	-36.886904769474896
-140.18561194191915	-236.49021158364508	-74.00244458223773
-145.51881401962822	-242.0810918168259	-41.34393133533201
-170.82487308138982	-227.11930057174112	-26.08210099167954
-184.18336317966046	-200.21692040813372	-30.910438044558052
-136.53642945383478	-248.13415439014642	38.2366073372929
-111.74575981464199	-262.10317632676424	-7.976658895262324
-87.55902522171499	-269.9564809063846	34.89919051752814
-111.71721192449056	-262.2663082000206	21.855514345170434
-127.93715953623281	-241.12581292467286	-16.6706925591555
-204.61621949048097	-179.92594524726903	20.112811009970205
-197.9884019004248	-200.18869227235055	41.32224105497119
-151.25178579220244	-224.6795465789072	31.979980461462187
-177.17734141540674	-221.00034937414	24.694809013072042
-193.4811768126348	-194.36411708843542	73.59625770975215
-168.54952360765333	-214.1551397819228	-0.38031764294360393
-142.62396798444908	-217.83433698669003	6.904853805446541
-181.908013705924	-187.25275961831534	-5.20865469582212
-131.64052110756685	-198.1489918530835	6.904853805446541
-155.39150941142844	-179.4862309095087	-5.20865469582212
-211.38330699529095	-154.36255032529616	105.25102615569824
-230.87980580380838	-135.06501920520753	87.77399037590843
-193.43245886024482	-167.54261861796533	82.14184152622441
-202.13859000165718	-143.23020687836458	134.75365212536173
-102.89780660170612	-211.5299070200033	-4.114116428280348
-46.500134813755274	-278.043071560114	-16.36596160421853
-74.2270843409847	-271.03787139418984	-31.627791947870996
-46.4242140884352	-278.170582468307	10.338421959580396
-87.91685211284921	-255.23559037598605	-10.681913108039637
-73.53166705422196	-259.8827882620653	17.62359340797054
-104.10825183444004	-234.2582269738947	-19.375946771932817
-13.417685193922308	-283.0717765433934	-42.44710133453365
-27.08872866350727	-268.71166992126695	-25.740949397062963
13.421149725475152	-283.1125065839409	-42.22563676148379
-225.79902633913264	-133.045339853082	-46.54357887523193
-232.46034977851872	-126.51315657677543	-29.561571862356445
-267.1049867396823	-75.31577608306802	-74.5527359314051
-233.36207897879325	-114.02195660790463	-60.27991521764412
-254.44314704600765	-93.5952209184002	-93.26181600194329
-244.5745347521002	-122.64111326744819	-82.77115032999441
-171.91446200687616	-182.3974543614223	-48.71030135223317
-191.63221148312456	-183.4944902149939	-86.25617935984822
-198.59692421056576	-140.3610029515234	-49.26688147918614
-194.6021577094422	-174.9626065260587	-56.998274701215465
-153.74185885218952	-169.99644955569536	-31.322234024446807
-206.15997685022637	-121.33761970634603	-63.00321782159833
-191.52766245888395	-156.96273293508708	-101.29567469278874
-199.81102805501476	-142.08573290296272	-146.68327189679673
-221.1928836322681	-125.8789612296145	-100.1221522870004
-210.65988476628985	-153.43422816372703	-115.64372060322098
-202.06066132486222	-129.40746600097455	-85.77410637656817
-173.3434415921914	-157.215271687173	-162.659312495471
-244.78518764385115	-82.36660854357177	-122.31329061238529
-266.1911070995943	-29.57764063406644	-73.93205442189583
-273.031993231282	-14.591398535430143	-46.45938173707147
-252.1682553237641	-48.60370223907259	-73.08532166693853
-272.918980297963	12.683612922835962	-46.597685271188695
-90.43869826219338	-128.9454892700873	234.94100370378072
-134.26134325483162	-86.77316771101316	233.54335488526374
-103.59171597898903	-99.70662821089999	243.9589929362093
-123.88651872622334	-196.4900410267848	32.099285401112894
-132.52874510360158	-235.9733909837991	78.89791922538022
-126.88528177295235	-232.99036083310466	54.737005269066074
-163.01896864673432	-200.03198063318303	73.46922359962619
-153.3561269677246	-215.0238926815428	96.6015929833809
-141.60063811132005	-209.53575302186545	48.480378393235355
-105.75676245853074	-210.10889675714407	159.63222914457478
-89.86853946870866	-194.85966770004433	186.19650528172303
-86.79774054988573	-230.59088487264444	140.32448426390593
-97.27729292726872	-230.56407230286555	56.17621378926507
-70.98366886215831	-264.80364814850157	72.82472464021578
-90.3928206899921	-251.85688637279924	91.22713387256238
-96.57797286310068	-209.69357389115459	103.61844970397465
-84.05003729517483	-228.00335781039377	114.5084558309578
-102.92075625791796	-233.54710245356003	80.33712774557921
-82.77025390537557	-253.3980385662714	52.719492029849604
-68.74289573788253	-243.324345921952	35.443894920291996
-111.34919123327637	-194.6402309148591	113.31199123502807
-164.51530040793327	-164.23501107469428	93.02825252770016
-144.95044283293583	-195.37205697874714	137.9320940422853
